document_id,requirement_id,predicted_label,severity,applicability_decision,governing_document,evidence_file,evidence_pages,evidence_line_numbers,evidence_line_ids,evidence_section_heading,draft_evidence_quote,evidence_match_percent,rag_retrieval_score_percent,rag_reference_sources,model_confidence_percent,verification_status,notes
DEV-PINE-GROVE,CC-04,NO_FLAG,Info,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"6, 7",General_Conditions.pdf|p1|L6; General_Conditions.pdf|p1|L7,Performance and payment bonds,"Required bond coverage shall equal one hundred percent (100%) of the contract price, subject to the referenced surety conditions.",100.0,60.9,CC-04_DelDOT_103.5.txt; CC-02_DelDOT_102.8.txt; CC-13_Right_to_Audit.txt; CC-15_DelDOT_105.15.txt,88,VERBATIM_MATCH,
DEV-PINE-GROVE,CC-05,NO_FLAG,Info,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"8, 9, 10",General_Conditions.pdf|p1|L8; General_Conditions.pdf|p1|L9; General_Conditions.pdf|p1|L10,Contract execution and proof of insurance,Contract Execution and Insurance. The successful bidder shall return required execution documents within the reference period and furnish required proof of insurance.,100.0,69.7,CC-05_DelDOT_103.7.txt; CC-13_Right_to_Audit.txt; CC-12_DelDOT_104.3.txt; CC-04_DelDOT_103.5.txt,86,VERBATIM_MATCH,
DEV-PINE-GROVE,CC-06,FLAG,High,APPLIES,Proposal_and_General_Notices.pdf,Proposal_and_General_Notices.pdf,1,"15, 16, 17",Proposal_and_General_Notices.pdf|p1|L15; Proposal_and_General_Notices.pdf|p1|L16; Proposal_and_General_Notices.pdf|p1|L17,Contractor Registration Act notice,"Contractor Registration. Covered work may begin before registration, provided registration is completed within thirty (30) days after field work starts.",100.0,79.9,CC-06_19_Del_C_3604.txt; CC-07_29_Del_C_6967.txt; CC-12_DelDOT_104.3.txt; CC-05_DelDOT_103.7.txt,93,VERBATIM_MATCH,
DEV-PINE-GROVE,CC-07,FLAG,High,APPLIES,Proposal_and_General_Notices.pdf,Proposal_and_General_Notices.pdf,1,"18, 19, 20",Proposal_and_General_Notices.pdf|p1|L18; Proposal_and_General_Notices.pdf|p1|L19; Proposal_and_General_Notices.pdf|p1|L20,Delaware business / subcontractor licenses,Licenses. Bidder license evidence is not required with the proposal; subcontractor license copies may be provided sixty (60) days after engagement.,100.0,77.8,CC-07_29_Del_C_6967.txt; CC-06_19_Del_C_3604.txt; CC-14_DelDOT_108.1.txt; CC-05_DelDOT_103.7.txt,92,VERBATIM_MATCH,
DEV-PINE-GROVE,CC-08,NO_FLAG,Info,DOES_NOT_APPLY,Proposal_and_General_Notices.pdf,,,,,,issued_addenda = [],0.0,0.0,,95,NOT_APPLICABLE_NO_EVIDENCE_NEEDED,applicability excluded by project metadata
DEV-PINE-GROVE,CC-09,NO_FLAG,Info,DOES_NOT_APPLY,Proposal_and_General_Notices.pdf,,,,,,buy_america_baba_applicable = No,0.0,0.0,,95,NOT_APPLICABLE_NO_EVIDENCE_NEEDED,applicability excluded by project metadata
DEV-PINE-GROVE,CC-10,NO_FLAG,Info,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"11, 12, 13",General_Conditions.pdf|p1|L11; General_Conditions.pdf|p1|L12; General_Conditions.pdf|p1|L13,Coordination / order of precedence,"Document Coordination. Read all contract documents together; when a conflict exists, apply the same priority sequence listed in the applicable contract documents.",100.0,73.8,CC-10_DelDOT_105.6.txt; CC-11_DelDOT_104.2.txt; CC-12_DelDOT_104.3.txt; CC-15_DelDOT_105.15.txt,87,VERBATIM_MATCH,
DEV-PINE-GROVE,CC-11,FLAG,High,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"15, 16",General_Conditions.pdf|p1|L15; General_Conditions.pdf|p1|L16,Contract changes must follow written process,"Oral direction from an authorized representative immediately modifies scope, price, or time even if never reduced to writing.",100.0,64.7,CC-12_DelDOT_104.3.txt; CC-11_DelDOT_104.2.txt,89,VERBATIM_MATCH,
DEV-PINE-GROVE,CC-12,NO_FLAG,Info,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"17, 18, 19",General_Conditions.pdf|p1|L17; General_Conditions.pdf|p1|L18; General_Conditions.pdf|p1|L19,Notification of contract changes,Change Notification. Alleged changes require timely written notice and the reference follow-up documentation within the stated period.,100.0,66.5,CC-12_DelDOT_104.3.txt; CC-11_DelDOT_104.2.txt; CC-13_Right_to_Audit.txt,84,VERBATIM_MATCH,
DEV-PINE-GROVE,CC-13,FLAG,Medium,APPLIES,Proposal_and_General_Notices.pdf,Proposal_and_General_Notices.pdf,1,"22, 23",Proposal_and_General_Notices.pdf|p1|L22; Proposal_and_General_Notices.pdf|p1|L23,Right to audit and record retention,Only prime-contractor records are subject to audit and records need be retained for one (1) year after final payment.,100.0,81.0,CC-13_Right_to_Audit.txt; CC-12_DelDOT_104.3.txt; CC-11_DelDOT_104.2.txt; CC-05_DelDOT_103.7.txt,94,VERBATIM_MATCH,
DEV-PINE-GROVE,CC-14,NO_FLAG,Info,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"20, 21, 22",General_Conditions.pdf|p1|L20; General_Conditions.pdf|p1|L21; General_Conditions.pdf|p1|L22,Contract subletting,Subcontracting. Required Department approval/limits apply and the prime contractor remains responsible for contract performance.,100.0,72.1,CC-14_DelDOT_108.1.txt; CC-11_DelDOT_104.2.txt; CC-15_DelDOT_105.15.txt,86,VERBATIM_MATCH,
DEV-PINE-GROVE,CC-15,NO_FLAG,Info,DOES_NOT_APPLY,Proposal_and_General_Notices.pdf,,,,,,claim_event = No,0.0,0.0,,95,NOT_APPLICABLE_NO_EVIDENCE_NEEDED,applicability excluded by project metadata
DEV-PINE-GROVE,CC-16,NO_FLAG,Info,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"23, 24, 25",General_Conditions.pdf|p1|L23; General_Conditions.pdf|p1|L24; General_Conditions.pdf|p1|L25,Extensions of contract time,"Time Extensions. Extensions require the reference conditions, timely support, and demonstrated effect on contract time; they are not automatic for every delay.",100.0,68.7,CC-16_DelDOT_108.7.txt; CC-18_DelDOT_109.4.txt,87,VERBATIM_MATCH,
DEV-PINE-GROVE,CC-17,FLAG,Medium,APPLIES,Special_Provisions.pdf,Special_Provisions.pdf,1,"6, 7",Special_Provisions.pdf|p1|L6; Special_Provisions.pdf|p1|L7,Liquidated damages schedule / rate logic,"A fixed rate of $10,000 per calendar day applies to every contract regardless of contract value or governing schedule.",100.0,61.4,CC-17_DelDOT_108.9.txt; CC-15_DelDOT_105.15.txt; CC-18_DelDOT_109.4.txt; CC-11_DelDOT_104.2.txt,86,VERBATIM_MATCH,
DEV-PINE-GROVE,CC-18,NO_FLAG,Info,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"27, 28",General_Conditions.pdf|p1|L27; General_Conditions.pdf|p1|L28,Compensation for Changes. Changed work shall be priced/documented using the reference,Compensation for Changes. Changed work shall be priced/documented using the reference change-compensation workflow rather than an arbitrary fixed markup.,100.0,53.1,CC-18_DelDOT_109.4.txt; CC-11_DelDOT_104.2.txt; CC-12_DelDOT_104.3.txt,82,VERBATIM_MATCH,
DEV-RIVERBEND,CC-01,NO_FLAG,Info,APPLIES,FHWA_1273_Contract_Provisions_Attachment.pdf,FHWA_1273_Contract_Provisions_Attachment.pdf; Proposal_and_General_Notices.pdf,1,"6, 7, 11, 12, 12",FHWA_1273_Contract_Provisions_Attachment.pdf|p1|L6; FHWA_1273_Contract_Provisions_Attachment.pdf|p1|L7; FHWA_1273_Contract_Provisions_Attachment.pdf|p1|L11; FHWA_1273_Contract_Provisions_Attachment.pdf|p1|L12; Proposal_and_General_Notices.pdf|p1|L12,Attachment status,"The FHWA-1273 required contract provisions attachment is represented as physically included in this sample package. [...] For purposes of this sample package, the presence of this attachment represents physical inclusion of the referenced federal provision. [...] FHWA-1273 is physically included in this package as an attachment.",100.0,57.2,CC-01_FHWA-1273.txt; CC-09_Buy_America_BABA.txt; CC-15_DelDOT_105.15.txt; CC-08_Addenda_Check.txt,79,VERBATIM_MATCH,multi-part quote; every fragment verified verbatim at the cited lines
DEV-RIVERBEND,CC-02,NO_FLAG,Info,APPLIES,Proposal_and_General_Notices.pdf,Proposal_and_General_Notices.pdf,1,"13, 14, 15",Proposal_and_General_Notices.pdf|p1|L13; Proposal_and_General_Notices.pdf|p1|L14; Proposal_and_General_Notices.pdf|p1|L15,Proposal guaranty / bid bond,Proposal Guaranty. The proposal shall include acceptable bid security equal to ten percent (10%) of the total bid price.,100.0,80.8,CC-02_DelDOT_102.8.txt; CC-04_DelDOT_103.5.txt; CC-03_DelDOT_102.15.txt; CC-14_DelDOT_108.1.txt,94,VERBATIM_MATCH,
DEV-RIVERBEND,CC-03,NO_FLAG,Info,APPLIES,Proposal_and_General_Notices.pdf,Proposal_and_General_Notices.pdf,1,"16, 17, 18",Proposal_and_General_Notices.pdf|p1|L16; Proposal_and_General_Notices.pdf|p1|L17; Proposal_and_General_Notices.pdf|p1|L18,Non-collusive bidding certification,Non-Collusive Bidding Certification. The required certification shall be completed and submitted with the proposal.,100.0,80.2,CC-03_DelDOT_102.15.txt; CC-02_DelDOT_102.8.txt; CC-11_DelDOT_104.2.txt; CC-12_DelDOT_104.3.txt,92,VERBATIM_MATCH,
DEV-RIVERBEND,CC-04,NO_FLAG,Info,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"6, 7",General_Conditions.pdf|p1|L6; General_Conditions.pdf|p1|L7,Performance and payment bonds,"Performance and Payment Bonds. Required bond coverage shall equal one hundred percent (100%) of the contract price, subject to the referenced surety conditions.",100.0,60.9,CC-04_DelDOT_103.5.txt; CC-02_DelDOT_102.8.txt; CC-13_Right_to_Audit.txt; CC-15_DelDOT_105.15.txt,88,VERBATIM_MATCH,
DEV-RIVERBEND,CC-05,NO_FLAG,Info,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"8, 9, 10",General_Conditions.pdf|p1|L8; General_Conditions.pdf|p1|L9; General_Conditions.pdf|p1|L10,Contract execution and proof of insurance,Contract Execution and Insurance. The successful bidder shall return required execution documents within the reference period and furnish required proof of insurance.,100.0,69.7,CC-05_DelDOT_103.7.txt; CC-13_Right_to_Audit.txt; CC-12_DelDOT_104.3.txt; CC-04_DelDOT_103.5.txt,86,VERBATIM_MATCH,
DEV-RIVERBEND,CC-06,NO_FLAG,Info,APPLIES,Proposal_and_General_Notices.pdf,Proposal_and_General_Notices.pdf,1,"19, 20, 21",Proposal_and_General_Notices.pdf|p1|L19; Proposal_and_General_Notices.pdf|p1|L20; Proposal_and_General_Notices.pdf|p1|L21,Contractor Registration Act notice,Contractor Registration. A contractor or subcontractor performing covered work shall satisfy the required Delaware registration condition before beginning covered field work.,100.0,79.9,CC-06_19_Del_C_3604.txt; CC-07_29_Del_C_6967.txt; CC-12_DelDOT_104.3.txt; CC-05_DelDOT_103.7.txt,93,VERBATIM_MATCH,
DEV-RIVERBEND,CC-07,NO_FLAG,Info,APPLIES,Proposal_and_General_Notices.pdf,Proposal_and_General_Notices.pdf,1,"22, 23, 24",Proposal_and_General_Notices.pdf|p1|L22; Proposal_and_General_Notices.pdf|p1|L23; Proposal_and_General_Notices.pdf|p1|L24,Delaware business / subcontractor licenses,Licenses. Required Delaware contractor/business and subcontractor license evidence shall be furnished within the reference timing stated in the applicable contract documents.,100.0,77.8,CC-07_29_Del_C_6967.txt; CC-06_19_Del_C_3604.txt; CC-14_DelDOT_108.1.txt; CC-05_DelDOT_103.7.txt,88,VERBATIM_MATCH,
DEV-RIVERBEND,CC-08,NO_FLAG,Info,APPLIES,Proposal_and_General_Notices.pdf,Proposal_and_General_Notices.pdf,1,"9, 25, 26",Proposal_and_General_Notices.pdf|p1|L9; Proposal_and_General_Notices.pdf|p1|L25; Proposal_and_General_Notices.pdf|p1|L26,Issued addenda Addendum 1,Addenda Acknowledgment. The bidder acknowledges all Addenda listed in the current document index.,100.0,64.9,CC-08_Addenda_Check.txt; CC-11_DelDOT_104.2.txt; CC-10_DelDOT_105.6.txt; CC-12_DelDOT_104.3.txt,85,VERBATIM_MATCH,
DEV-RIVERBEND,CC-09,NO_FLAG,Info,APPLIES,Proposal_and_General_Notices.pdf,Proposal_and_General_Notices.pdf,1,"7, 27, 28, 29",Proposal_and_General_Notices.pdf|p1|L7; Proposal_and_General_Notices.pdf|p1|L27; Proposal_and_General_Notices.pdf|p1|L28; Proposal_and_General_Notices.pdf|p1|L29,Buy America/BABA applicable Yes,"Buy America/BABA applicable Yes ... Buy America / BABA. Where the project metadata states these requirements apply, the contractor shall comply with the applicable domestic-content requirements.",100.0,72.3,CC-09_Buy_America_BABA.txt; CC-11_DelDOT_104.2.txt; CC-08_Addenda_Check.txt; CC-15_DelDOT_105.15.txt,90,VERBATIM_MATCH,multi-part quote; every fragment verified verbatim at the cited lines
DEV-RIVERBEND,CC-10,NO_FLAG,Info,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"11, 12, 13",General_Conditions.pdf|p1|L11; General_Conditions.pdf|p1|L12; General_Conditions.pdf|p1|L13,Coordination / order of precedence,"Document Coordination. Read all contract documents together; when a conflict exists, apply the same priority sequence listed in the applicable contract documents.",100.0,73.8,CC-10_DelDOT_105.6.txt; CC-11_DelDOT_104.2.txt; CC-12_DelDOT_104.3.txt; CC-15_DelDOT_105.15.txt,87,VERBATIM_MATCH,
DEV-RIVERBEND,CC-11,NO_FLAG,Info,APPLIES,Addendum_A.pdf,Addendum_A.pdf,1,"7, 8",Addendum_A.pdf|p1|L7; Addendum_A.pdf|p1|L8,Revision to Contract changes must follow written process,"Contract Changes. Scope, price, or time changes require the documented written process; oral direction alone does not modify the contract.",100.0,64.7,CC-12_DelDOT_104.3.txt; CC-11_DelDOT_104.2.txt,89,VERBATIM_MATCH,
DEV-RIVERBEND,CC-12,FLAG,High,APPLIES,General_Conditions.pdf,Addendum_A.pdf; General_Conditions.pdf,1,"5, 6, 7, 8, 17, 18, 19",Addendum_A.pdf|p1|L5; Addendum_A.pdf|p1|L6; Addendum_A.pdf|p1|L7; Addendum_A.pdf|p1|L8; General_Conditions.pdf|p1|L17; General_Conditions.pdf|p1|L18; General_Conditions.pdf|p1|L19,Revision to Contract changes must follow written process,Change Notification. Written follow-up documentation may be submitted within thirty (30) calendar days after the alleged change.,100.0,66.5,CC-12_DelDOT_104.3.txt; CC-11_DelDOT_104.2.txt; CC-13_Right_to_Audit.txt,88,VERBATIM_MATCH,
DEV-RIVERBEND,CC-13,NO_FLAG,Info,APPLIES,Proposal_and_General_Notices.pdf,Proposal_and_General_Notices.pdf,"1, 2","30, 2, 3",Proposal_and_General_Notices.pdf|p1|L30; Proposal_and_General_Notices.pdf|p2|L2; Proposal_and_General_Notices.pdf|p2|L3,Right to audit and record retention,Right to Audit. Relevant prime and subcontract records shall remain available for audit and be retained for three (3) years after final payment.,100.0,81.0,CC-13_Right_to_Audit.txt; CC-12_DelDOT_104.3.txt; CC-11_DelDOT_104.2.txt; CC-05_DelDOT_103.7.txt,94,VERBATIM_MATCH,
DEV-RIVERBEND,CC-14,NO_FLAG,Info,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"20, 21, 22",General_Conditions.pdf|p1|L20; General_Conditions.pdf|p1|L21; General_Conditions.pdf|p1|L22,Contract subletting,Subcontracting. Required Department approval/limits apply and the prime contractor remains responsible for contract performance.,100.0,72.1,CC-14_DelDOT_108.1.txt; CC-11_DelDOT_104.2.txt; CC-15_DelDOT_105.15.txt,87,VERBATIM_MATCH,
DEV-RIVERBEND,CC-15,FLAG,Medium,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"23, 24, 25",General_Conditions.pdf|p1|L23; General_Conditions.pdf|p1|L24; General_Conditions.pdf|p1|L25,Claims procedure,Claims. A contractor may preserve a claim by giving general notice within sixty (60) days; detailed contemporaneous documentation is optional.,100.0,53.9,CC-15_DelDOT_105.15.txt; CC-13_Right_to_Audit.txt,84,VERBATIM_MATCH,
DEV-RIVERBEND,CC-16,FLAG,Medium,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"27, 28",General_Conditions.pdf|p1|L27; General_Conditions.pdf|p1|L28,Extensions of contract time,Any delay automatically extends contract time for the length of the delay without further demonstration or timely supporting notice.,100.0,68.7,CC-16_DelDOT_108.7.txt; CC-18_DelDOT_109.4.txt,89,VERBATIM_MATCH,
DEV-RIVERBEND,CC-17,NO_FLAG,Info,APPLIES,Special_Provisions.pdf,Special_Provisions.pdf,1,"5, 6, 7",Special_Provisions.pdf|p1|L5; Special_Provisions.pdf|p1|L6; Special_Provisions.pdf|p1|L7,Liquidated damages schedule / rate logic,Liquidated Damages. The governing contract/reference schedule shall be used; no single invented flat rate applies to all contract values.,100.0,61.4,CC-17_DelDOT_108.9.txt; CC-15_DelDOT_105.15.txt; CC-18_DelDOT_109.4.txt; CC-11_DelDOT_104.2.txt,86,VERBATIM_MATCH,
DEV-RIVERBEND,CC-18,FLAG,Medium,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"29, 30, 31",General_Conditions.pdf|p1|L29; General_Conditions.pdf|p1|L30; General_Conditions.pdf|p1|L31,Compensation for changes,Compensation for Changes. All changed work shall be compensated at direct cost plus a fixed twenty-five percent (25%) markup without the reference documentation/workflow.,100.0,53.1,CC-18_DelDOT_109.4.txt; CC-11_DelDOT_104.2.txt; CC-12_DelDOT_104.3.txt,84,VERBATIM_MATCH,
DEV-STONE-CREEK,CC-01,NO_FLAG,Info,APPLIES,FHWA_1273_Contract_Provisions_Attachment.pdf,FHWA_1273_Contract_Provisions_Attachment.pdf; Proposal_and_General_Notices.pdf,1,"6, 7, 11, 12, 13",FHWA_1273_Contract_Provisions_Attachment.pdf|p1|L6; FHWA_1273_Contract_Provisions_Attachment.pdf|p1|L7; FHWA_1273_Contract_Provisions_Attachment.pdf|p1|L11; FHWA_1273_Contract_Provisions_Attachment.pdf|p1|L12; Proposal_and_General_Notices.pdf|p1|L13,Attachment status,"The FHWA-1273 required contract provisions attachment is represented as physically included in this sample package. [...] For purposes of this sample package, the presence of this attachment represents physical inclusion of the referenced federal provision.",100.0,57.2,CC-01_FHWA-1273.txt; CC-09_Buy_America_BABA.txt; CC-15_DelDOT_105.15.txt; CC-08_Addenda_Check.txt,82,VERBATIM_MATCH,multi-part quote; every fragment verified verbatim at the cited lines
DEV-STONE-CREEK,CC-02,NO_FLAG,Info,APPLIES,Proposal_and_General_Notices.pdf,Proposal_and_General_Notices.pdf,1,"14, 15, 16",Proposal_and_General_Notices.pdf|p1|L14; Proposal_and_General_Notices.pdf|p1|L15; Proposal_and_General_Notices.pdf|p1|L16,Proposal guaranty / bid bond,Proposal Guaranty. The proposal shall include acceptable bid security equal to ten percent (10%) of the total bid price.,100.0,80.8,CC-02_DelDOT_102.8.txt; CC-04_DelDOT_103.5.txt; CC-03_DelDOT_102.15.txt; CC-14_DelDOT_108.1.txt,94,VERBATIM_MATCH,
DEV-STONE-CREEK,CC-03,NO_FLAG,Info,APPLIES,Proposal_and_General_Notices.pdf,Proposal_and_General_Notices.pdf,1,"17, 18, 19",Proposal_and_General_Notices.pdf|p1|L17; Proposal_and_General_Notices.pdf|p1|L18; Proposal_and_General_Notices.pdf|p1|L19,Non-collusive bidding certification,Non-Collusive Bidding Certification. The required certification shall be completed and submitted with the proposal.,100.0,80.2,CC-03_DelDOT_102.15.txt; CC-02_DelDOT_102.8.txt; CC-11_DelDOT_104.2.txt; CC-12_DelDOT_104.3.txt,92,VERBATIM_MATCH,
DEV-STONE-CREEK,CC-04,NO_FLAG,Info,APPLIES,Addendum_A.pdf,Addendum_A.pdf,1,"7, 8",Addendum_A.pdf|p1|L7; Addendum_A.pdf|p1|L8,Revision to Performance and payment bonds,"Performance and Payment Bonds. Required bond coverage shall equal one hundred percent (100%) of the contract price, subject to the referenced surety conditions.",100.0,60.9,CC-04_DelDOT_103.5.txt; CC-02_DelDOT_102.8.txt; CC-13_Right_to_Audit.txt; CC-15_DelDOT_105.15.txt,88,VERBATIM_MATCH,
DEV-STONE-CREEK,CC-05,FLAG,High,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"10, 11",General_Conditions.pdf|p1|L10; General_Conditions.pdf|p1|L11,Contract execution and proof of insurance,Execution documents may be returned within forty-five (45) calendar days. Proof of insurance need not be provided before execution.,100.0,69.7,CC-05_DelDOT_103.7.txt; CC-13_Right_to_Audit.txt; CC-12_DelDOT_104.3.txt; CC-04_DelDOT_103.5.txt,90,VERBATIM_MATCH,
DEV-STONE-CREEK,CC-06,NO_FLAG,Info,APPLIES,Proposal_and_General_Notices.pdf,Proposal_and_General_Notices.pdf,1,"20, 21, 22",Proposal_and_General_Notices.pdf|p1|L20; Proposal_and_General_Notices.pdf|p1|L21; Proposal_and_General_Notices.pdf|p1|L22,Contractor Registration Act notice,Contractor Registration. A contractor or subcontractor performing covered work shall satisfy the required Delaware registration condition before beginning covered field work.,100.0,79.9,CC-06_19_Del_C_3604.txt; CC-07_29_Del_C_6967.txt; CC-12_DelDOT_104.3.txt; CC-05_DelDOT_103.7.txt,93,VERBATIM_MATCH,
DEV-STONE-CREEK,CC-07,NO_FLAG,Info,APPLIES,Proposal_and_General_Notices.pdf,Proposal_and_General_Notices.pdf,1,"23, 24, 25",Proposal_and_General_Notices.pdf|p1|L23; Proposal_and_General_Notices.pdf|p1|L24; Proposal_and_General_Notices.pdf|p1|L25,Delaware business / subcontractor licenses,Licenses. Required Delaware contractor/business and subcontractor license evidence shall be furnished within the reference timing stated in the applicable contract documents.,100.0,77.8,CC-07_29_Del_C_6967.txt; CC-06_19_Del_C_3604.txt; CC-14_DelDOT_108.1.txt; CC-05_DelDOT_103.7.txt,88,VERBATIM_MATCH,
DEV-STONE-CREEK,CC-08,NO_FLAG,Info,APPLIES,Proposal_and_General_Notices.pdf,Proposal_and_General_Notices.pdf,1,"10, 26, 27",Proposal_and_General_Notices.pdf|p1|L10; Proposal_and_General_Notices.pdf|p1|L26; Proposal_and_General_Notices.pdf|p1|L27,Issued addenda Addendum 1,Addenda Acknowledgment. The bidder acknowledges all Addenda listed in the current document index.,100.0,64.9,CC-08_Addenda_Check.txt; CC-11_DelDOT_104.2.txt; CC-10_DelDOT_105.6.txt; CC-12_DelDOT_104.3.txt,86,VERBATIM_MATCH,
DEV-STONE-CREEK,CC-09,NO_FLAG,Info,APPLIES,Proposal_and_General_Notices.pdf,Proposal_and_General_Notices.pdf,1,"28, 29, 30",Proposal_and_General_Notices.pdf|p1|L28; Proposal_and_General_Notices.pdf|p1|L29; Proposal_and_General_Notices.pdf|p1|L30,Buy America / BABA applicability,Domestic Content. The project is subject to the applicable Buy America / BABA requirements identified in the project metadata.,100.0,72.3,CC-09_Buy_America_BABA.txt; CC-11_DelDOT_104.2.txt; CC-08_Addenda_Check.txt; CC-15_DelDOT_105.15.txt,90,VERBATIM_MATCH,
DEV-STONE-CREEK,CC-10,NO_FLAG,Info,APPLIES,Addendum_A.pdf,Addendum_A.pdf,1,"11, 12",Addendum_A.pdf|p1|L11; Addendum_A.pdf|p1|L12,Revision to Coordination / order of precedence,Coordination. Contract documents are complementary. Conflicts shall be resolved using the order of precedence supplied in the applicable contract documents.,100.0,73.8,CC-10_DelDOT_105.6.txt; CC-11_DelDOT_104.2.txt; CC-12_DelDOT_104.3.txt; CC-15_DelDOT_105.15.txt,90,VERBATIM_MATCH,
DEV-STONE-CREEK,CC-11,FLAG,High,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"14, 15, 16",General_Conditions.pdf|p1|L14; General_Conditions.pdf|p1|L15; General_Conditions.pdf|p1|L16,Contract changes must follow written process,"Contract Changes. Oral direction from an authorized representative immediately modifies scope, price, or time even if never reduced to writing.",100.0,64.7,CC-12_DelDOT_104.3.txt; CC-11_DelDOT_104.2.txt,89,VERBATIM_MATCH,
DEV-STONE-CREEK,CC-12,NO_FLAG,Info,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"17, 18, 19",General_Conditions.pdf|p1|L17; General_Conditions.pdf|p1|L18; General_Conditions.pdf|p1|L19,Notification of contract changes,Change Notification. Alleged changes require timely written notice and the reference follow-up documentation within the stated period.,100.0,66.5,CC-12_DelDOT_104.3.txt; CC-11_DelDOT_104.2.txt; CC-13_Right_to_Audit.txt,84,VERBATIM_MATCH,
DEV-STONE-CREEK,CC-13,NO_FLAG,Info,APPLIES,Proposal_and_General_Notices.pdf,Proposal_and_General_Notices.pdf,2,"2, 3, 4",Proposal_and_General_Notices.pdf|p2|L2; Proposal_and_General_Notices.pdf|p2|L3; Proposal_and_General_Notices.pdf|p2|L4,Right to audit and record retention,Right to Audit. Relevant prime and subcontract records shall remain available for audit and be retained for three (3) years after final payment.,100.0,81.0,CC-13_Right_to_Audit.txt; CC-12_DelDOT_104.3.txt; CC-11_DelDOT_104.2.txt; CC-05_DelDOT_103.7.txt,94,VERBATIM_MATCH,
DEV-STONE-CREEK,CC-14,FLAG,High,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"20, 21, 22",General_Conditions.pdf|p1|L20; General_Conditions.pdf|p1|L21; General_Conditions.pdf|p1|L22,Contract subletting,"Subcontracting. Up to eighty percent (80%) of the work may be subcontracted without Department approval, and the prime is not responsible for subcontractor performance.",100.0,72.1,CC-14_DelDOT_108.1.txt; CC-11_DelDOT_104.2.txt; CC-15_DelDOT_105.15.txt,91,VERBATIM_MATCH,
DEV-STONE-CREEK,CC-15,FLAG,Medium,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"23, 24, 25",General_Conditions.pdf|p1|L23; General_Conditions.pdf|p1|L24; General_Conditions.pdf|p1|L25,Claims procedure,Claims. A contractor may preserve a claim by giving general notice within sixty (60) days; detailed contemporaneous documentation is optional.,100.0,53.9,CC-15_DelDOT_105.15.txt; CC-13_Right_to_Audit.txt,84,VERBATIM_MATCH,
DEV-STONE-CREEK,CC-16,NO_FLAG,Info,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"26, 27, 28",General_Conditions.pdf|p1|L26; General_Conditions.pdf|p1|L27; General_Conditions.pdf|p1|L28,Extensions of contract time,"Time Extensions. Extensions require the reference conditions, timely support, and demonstrated effect on contract time; they are not automatic for every delay.",100.0,68.7,CC-16_DelDOT_108.7.txt; CC-18_DelDOT_109.4.txt,87,VERBATIM_MATCH,
DEV-STONE-CREEK,CC-17,FLAG,Medium,APPLIES,Special_Provisions.pdf,Special_Provisions.pdf,1,"6, 7, 8",Special_Provisions.pdf|p1|L6; Special_Provisions.pdf|p1|L7; Special_Provisions.pdf|p1|L8,Liquidated damages schedule / rate logic,"Liquidated Damages. A fixed rate of $10,000 per calendar day applies to every contract regardless of contract value or governing schedule.",100.0,61.4,CC-17_DelDOT_108.9.txt; CC-15_DelDOT_105.15.txt; CC-18_DelDOT_109.4.txt; CC-11_DelDOT_104.2.txt,86,VERBATIM_MATCH,
DEV-STONE-CREEK,CC-18,FLAG,Medium,APPLIES,General_Conditions.pdf,General_Conditions.pdf,1,"29, 30, 31",General_Conditions.pdf|p1|L29; General_Conditions.pdf|p1|L30; General_Conditions.pdf|p1|L31,Compensation for changes,Compensation for Changes. All changed work shall be compensated at direct cost plus a fixed twenty-five percent (25%) markup without the reference documentation/workflow.,100.0,53.1,CC-18_DelDOT_109.4.txt; CC-11_DelDOT_104.2.txt; CC-12_DelDOT_104.3.txt,85,VERBATIM_MATCH,
